Severity	Code	Description	Project	File	Line	Suppression State
Error (active)	E0020	identifier "BSTR" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2107	
Error (active)	E0020	identifier "BSTR" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2108	
Error (active)	E0020	identifier "BSTR" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2109	
Error (active)	E0262	not a class or struct name	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2113	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2119	
Error (active)	E0020	identifier "BSTR" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2120	
Error (active)	E0020	identifier "BSTR" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2121	
Error (active)	E0020	identifier "BSTR" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2122	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2123	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2124	
Error (active)	E0020	identifier "BSTR" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2125	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2126	
Error (active)	E0020	identifier "BSTR" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2127	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2128	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2129	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2130	
Error (active)	E0020	identifier "BSTR" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2131	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2137	
Error (active)	E0020	identifier "BSTR" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2138	
Error (active)	E0020	identifier "BSTR" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2139	
Error (active)	E0020	identifier "BSTR" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2140	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2141	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2142	
Error (active)	E0020	identifier "BSTR" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2143	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2144	
Error (active)	E0020	identifier "BSTR" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2145	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2146	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2147	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2148	
Error (active)	E0020	identifier "BSTR" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2149	
Error (active)	E0262	not a class or struct name	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2173	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2179	
Error (active)	E0020	identifier "_bstr_t" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2180	
Error (active)	E0020	identifier "_bstr_t" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2181	
Error (active)	E0020	identifier "_bstr_t" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2182	
Error (active)	E0020	identifier "_bstr_t" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2183	
Error (active)	E0020	identifier "_bstr_t" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2184	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2185	
Error (active)	E0020	identifier "_variant_t" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2186	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2188	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2189	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2191	
Error (active)	E0020	identifier "_bstr_t" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2193	
Error (active)	E0020	identifier "_bstr_t" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2194	
Error (active)	E0020	identifier "_bstr_t" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2195	
Error (active)	E0020	identifier "_bstr_t" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2196	
Error (active)	E0020	identifier "_bstr_t" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2197	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2198	
Error (active)	E0020	identifier "_variant_t" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2199	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2200	
Error (active)	E0020	identifier "_bstr_t" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2202	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2203	
Error (active)	E0020	identifier "_bstr_t" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2205	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2206	
Error (active)	E0020	identifier "_bstr_t" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2208	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2209	
Error (active)	E0020	identifier "_bstr_t" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2211	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2212	
Error (active)	E0020	identifier "_bstr_t" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2214	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2220	
Error (active)	E0020	identifier "BSTR" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2221	
Error (active)	E0020	identifier "BSTR" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2222	
Error (active)	E0020	identifier "BSTR" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2223	
Error (active)	E0020	identifier "BSTR" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2224	
Error (active)	E0020	identifier "BSTR" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2225	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2226	
Error (active)	E0020	identifier "VARIANT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2227	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2229	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2230	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2232	
Error (active)	E0020	identifier "BSTR" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2234	
Error (active)	E0020	identifier "BSTR" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2235	
Error (active)	E0020	identifier "BSTR" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2236	
Error (active)	E0020	identifier "BSTR" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2237	
Error (active)	E0020	identifier "BSTR" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2238	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2239	
Error (active)	E0020	identifier "VARIANT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2240	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2241	
Error (active)	E0020	identifier "BSTR" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2243	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2244	
Error (active)	E0020	identifier "BSTR" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2246	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2247	
Error (active)	E0020	identifier "BSTR" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2249	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2250	
Error (active)	E0020	identifier "BSTR" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2252	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2253	
Error (active)	E0020	identifier "BSTR" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2255	
Error (active)	E0262	not a class or struct name	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2264	
Error (active)	E0020	identifier "_bstr_t" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2271	
Error (active)	E0020	identifier "IUnknownPtr" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2275	
Error (active)	E0020	identifier "_bstr_t" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2281	
Error (active)	E0020	identifier "IUnknownPtr" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2284	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2290	
Error (active)	E0020	identifier "BSTR" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2292	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2293	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2295	
Error (active)	E0020	identifier "IUnknown" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2296	
Error (active)	E0262	not a class or struct name	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2300	
Error (active)	E0020	identifier "_bstr_t" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2307	
Error (active)	E0020	identifier "_variant_t" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2309	
Error (active)	E0020	identifier "IXMLDOMNodePtr" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2313	
Error (active)	E0020	identifier "IXMLDOMNodeListPtr" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2315	
Error (active)	E0020	identifier "IXMLDOMNodePtr" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2317	
Error (active)	E0020	identifier "IXMLDOMNodePtr" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2319	
Error (active)	E0020	identifier "IXMLDOMNodePtr" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2321	
Error (active)	E0020	identifier "IXMLDOMNodePtr" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2323	
Error (active)	E0020	identifier "IXMLDOMNamedNodeMapPtr" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2325	
Error (active)	E0020	identifier "IXMLDOMDocumentPtr" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2327	
Error (active)	E0020	identifier "_bstr_t" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2329	
Error (active)	E0020	identifier "VARIANT_BOOL" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2331	
Error (active)	E0020	identifier "IXMLDOMNodePtr" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2333	
Error (active)	E0020	identifier "_bstr_t" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2335	
Error (active)	E0020	identifier "_variant_t" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2337	
Error (active)	E0020	identifier "_bstr_t" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2339	
Error (active)	E0020	identifier "VARIANT_BOOL" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2341	
Error (active)	E0020	identifier "_bstr_t" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2343	
Error (active)	E0020	identifier "_bstr_t" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2345	
Error (active)	E0020	identifier "_bstr_t" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2347	
Error (active)	E0020	identifier "_bstr_t" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2353	
Error (active)	E0020	identifier "_variant_t" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2354	
Error (active)	E0020	identifier "_variant_t" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2356	
Error (active)	E0020	identifier "IXMLDOMNodePtr" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2358	
Error (active)	E0020	identifier "IXMLDOMNodeListPtr" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2359	
Error (active)	E0020	identifier "IXMLDOMNodePtr" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2360	
Error (active)	E0020	identifier "IXMLDOMNodePtr" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2361	
Error (active)	E0020	identifier "IXMLDOMNodePtr" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2362	
Error (active)	E0020	identifier "IXMLDOMNodePtr" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2363	
Error (active)	E0020	identifier "IXMLDOMNamedNodeMapPtr" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2364	
Error (active)	E0020	identifier "IXMLDOMNodePtr" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2365	
Error (active)	E0020	identifier "_variant_t" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2367	
Error (active)	E0020	identifier "IXMLDOMNodePtr" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2368	
Error (active)	E0020	identifier "IXMLDOMNodePtr" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2371	
Error (active)	E0020	identifier "IXMLDOMNodePtr" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2373	
Error (active)	E0020	identifier "VARIANT_BOOL" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2375	
Error (active)	E0020	identifier "IXMLDOMDocumentPtr" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2376	
Error (active)	E0020	identifier "IXMLDOMNodePtr" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2377	
Error (active)	E0020	identifier "VARIANT_BOOL" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2378	
Error (active)	E0020	identifier "_bstr_t" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2379	
Error (active)	E0020	identifier "_bstr_t" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2380	
Error (active)	E0020	identifier "_bstr_t" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2382	
Error (active)	E0020	identifier "VARIANT_BOOL" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2383	
Error (active)	E0020	identifier "IXMLDOMNodePtr" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2384	
Error (active)	E0020	identifier "_variant_t" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2385	
Error (active)	E0020	identifier "_variant_t" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2387	
Error (active)	E0020	identifier "_variant_t" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2388	
Error (active)	E0020	identifier "_bstr_t" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2390	
Error (active)	E0020	identifier "_bstr_t" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2391	
Error (active)	E0020	identifier "_bstr_t" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2392	
Error (active)	E0020	identifier "IXMLDOMNodeListPtr" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2394	
Error (active)	E0020	identifier "_bstr_t" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2395	
Error (active)	E0020	identifier "IXMLDOMNodePtr" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2396	
Error (active)	E0020	identifier "_bstr_t" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2397	
Error (active)	E0020	identifier "VARIANT_BOOL" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2398	
Error (active)	E0020	identifier "_bstr_t" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2399	
Error (active)	E0020	identifier "_bstr_t" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2400	
Error (active)	E0020	identifier "_bstr_t" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2401	
